store,title,brand,series,model,cpu,ram_gb,storage_gb,price_ils,deal_price_ils,deal_label,storage_type,ram_type,upgradability_score,warranty_months,stock_status,url,gpu,is_touch,is_2in1,image_url,screen_size_in,weight_kg,battery_wh,ram_gen,ram_source,screen_source,weight_source,battery_source,confidence_level
Volt,"נייד מחודש אולטרבוק מסך 14"" ThinkPad T490 Core i5-8265U Windows 10 PRO  לנובו",Lenovo,ThinkPad,"נייד מחודש אולטרבוק מסך 14"" ThinkPad T490 Core i5-8265U Windows 10 PRO  לנובו",Core i5 (8th Gen),16,512,3450,3450,"3,450 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/3184998-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-%D7%90%D7%95%D7%9C%D7%98%D7%A8%D7%91%D7%95%D7%A7-%D7%9E%D7%A1%D7%9A-14-ThinkPad-T490-Core-i5-8265U-Windows-10-PRO-%D7%9C%D7%A0%D7%95%D7%91%D7%95,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/5481419/show/4bd86f47917f81e38e72e8d5ef994c52.jpg,14.0,1.55,51,DDR4,chassis_decoder,listing_explicit,chassis_decoder,chassis_decoder,verified
Volt,"נייד מחודש אולטרבוק מסך 14"" ThinkPad T460 Core i5-6300U 8GB 256GB SSD Windows 10 PRO  לנובו",Lenovo,ThinkPad,"נייד מחודש אולטרבוק מסך 14"" ThinkPad T460 Core i5-6300U 8GB 256GB SSD Windows 10 PRO  לנובו",Core i5 (6th Gen),8,256,1795,1795,"1,795 ₪","🐢 2.5"" SATA SSD / Bay",2x SODIMM Slots,8.0,12,🟢 In Stock,https://www.volt.co.il/items/2692255-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-%D7%90%D7%95%D7%9C%D7%98%D7%A8%D7%91%D7%95%D7%A7-%D7%9E%D7%A1%D7%9A-14-ThinkPad-T460-Core-i5-6300U-8GB-256GB-SSD-Windows-10-PRO-%D7%9C%D7%A0%D7%95%D7%91%D7%95,Integrated,True,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/4524943/show/d033223430504039dd196a37e27f81f7.jpg,14.0,1.5,50,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Volt,"נייד אולטרבוק מסך 14"" ThinkPad T480 Core i7-8550U 8GB 256GB SSD Windows 10 PRO  לנובו",Lenovo,ThinkPad,"נייד אולטרבוק מסך 14"" ThinkPad T480 Core i7-8550U 8GB 256GB SSD Windows 10 PRO  לנובו",Core i7 (8th Gen),8,256,4150,4150,"4,150 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.volt.co.il/items/2787514-%D7%A0%D7%99%D7%99%D7%93-%D7%90%D7%95%D7%9C%D7%98%D7%A8%D7%91%D7%95%D7%A7-%D7%9E%D7%A1%D7%9A-14-ThinkPad-T480-Core-i7-8550U-8GB-256GB-SSD-Windows-10-PRO-%D7%9C%D7%A0%D7%95%D7%91%D7%95,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/5044216/show/052761038a181e9067566700ada25914.jpg,14.0,1.5,50,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Volt,"נייד מחודש אולטרבוק מסך 14"" ThinkPad T14s Core i7-10610U 16GB/32GB 512GB WIN 11 PRO לנובו",Lenovo,ThinkPad,"נייד מחודש אולטרבוק מסך 14"" ThinkPad T14s Core i7-10610U 16GB",Core i7 (10th Gen),16,512,2995,2995,"2,995 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.volt.co.il/items/3861455-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-%D7%90%D7%95%D7%9C%D7%98%D7%A8%D7%91%D7%95%D7%A7-%D7%9E%D7%A1%D7%9A-14-ThinkPad-T14s-Core-i7-10610U-16GB-32GB-512GB-WIN-11-PRO-%D7%9C%D7%A0%D7%95%D7%91%D7%95,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/6864945/show/f6ef26c3976002c8ca3adca9a1fbd8fd.jpg,14.0,1.35,57,LPDDR4x,chassis_decoder,listing_explicit,chassis_decoder,chassis_decoder,verified
Volt,"נייד אולטרבוק מסך 14"" ThinkPad T470 Core i5-6300U 16GB 512GB SSD Windows 10 PRO  לנובו",Lenovo,ThinkPad,"נייד אולטרבוק מסך 14"" ThinkPad T470 Core i5-6300U 16GB 512GB SSD Windows 10 PRO  לנובו",Core i5 (7th Gen),16,512,1990,1990,"1,990 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/3793872-%D7%A0%D7%99%D7%99%D7%93-%D7%90%D7%95%D7%9C%D7%98%D7%A8%D7%91%D7%95%D7%A7-%D7%9E%D7%A1%D7%9A-14-ThinkPad-T470-Core-i5-6300U-16GB-512GB-SSD-Windows-10-PRO-%D7%9C%D7%A0%D7%95%D7%91%D7%95,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/9652480/show/3649a5bf182a290fb5516d88227c6ad3.jpg,14.0,1.5,50,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Volt,"נייד מחודש אולטרבוק מסך 14"" ThinkPad T490 Core i7-8565U 16GB 512GB NVMe Windows 10 PRO  לנובו",Lenovo,ThinkPad,"נייד מחודש אולטרבוק מסך 14"" ThinkPad T490 Core i7-8565U 16GB 512GB NVMe Windows 10 PRO  לנובו",Core i7 (8th Gen),16,512,4350,4350,"4,350 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/3125971-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-%D7%90%D7%95%D7%9C%D7%98%D7%A8%D7%91%D7%95%D7%A7-%D7%9E%D7%A1%D7%9A-14-ThinkPad-T490-Core-i7-8565U-16GB-512GB-NVMe-Windows-10-PRO-%D7%9C%D7%A0%D7%95%D7%91%D7%95,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/5364644/show/6c6e439c25f1fd1589ab0d5f6c72140a.jpg,14.0,1.55,51,DDR4,chassis_decoder,listing_explicit,chassis_decoder,chassis_decoder,verified
Volt,"נייד אולטרבוק 14"" ThinkPad T470 Core i7-7600U 16GB 256GB NVMe Windows 10/11 PRO  לנובו",Lenovo,ThinkPad,"נייד אולטרבוק 14"" ThinkPad T470 Core i7-7600U 16GB 256GB NVMe Windows 10",Core i7 (7th Gen),16,256,2350,2350,"2,350 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/3457754-%D7%A0%D7%99%D7%99%D7%93-%D7%90%D7%95%D7%9C%D7%98%D7%A8%D7%91%D7%95%D7%A7-14-ThinkPad-T470-Core-i7-7600U-16GB-256GB-NVMe-Windows-10-11-PRO-%D7%9C%D7%A0%D7%95%D7%91%D7%95,Integrated,True,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/6073698/show/3cf349e46c2b96eb6a0a563b0cd055a1.jpg,14.0,1.5,50,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Volt,"מחשב נייד 12.5"" ThinkPad X250 Core i5-5300U 8GB 256GB SSD Win 10 PRO לנובו",Lenovo,ThinkPad,"מחשב נייד 12.5"" ThinkPad X250 Core i5-5300U 8GB 256GB SSD Win 10 PRO לנובו",Core i5 (5th Gen),8,256,1550,1550,"1,550 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/2215398-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-12-5-ThinkPad-X250-Core-i5-5300U-8GB-256GB-SSD-Win-10-PRO-%D7%9C%D7%A0%D7%95%D7%91%D7%95,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/3598813/show/c4fcbb074a97c563aab4476cd3b48254.jpg,12.5,1.2,50,DDR3L,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Volt,"נייד UltraBook DELL Latitude E7270 מסך 12.5 אינצ', מעבד I7, זכרון 8GB, דיסק 256GB SSD דל",Dell,Latitude,"נייד UltraBook DELL Latitude E7270 מסך 12.5 אינצ', מעבד I7, זכרון 8GB, דיסק 256GB SSD דל",Core i7 (6th Gen),8,256,1995,1995,"1,995 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/1987586-%D7%A0%D7%99%D7%99%D7%93-UltraBook-DELL-Latitude-E7270-%D7%9E%D7%A1%D7%9A-12-5-%D7%90%D7%99%D7%A0%D7%A6-%D7%9E%D7%A2%D7%91%D7%93-I7-%D7%96%D7%9B%D7%A8%D7%95%D7%9F-8GB-%D7%93%D7%99%D7%A1%D7%A7-256GB-SSD-%D7%93%D7%9C,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/5011089/show/167d4903fbd0d73084de215bc04f2240.jpg,12.5,1.2,50,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Volt,נייד 14 אינצ' DELL Latitude E5440 מעבד i7-4260U חלונות 10 פרו דל,Dell,Latitude,נייד 14 אינצ' DELL Latitude E5440 מעבד i7-4260U חלונות 10 פרו דל,Core i7 (4th Gen),16,512,2150,2150,"2,150 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/2812433-%D7%A0%D7%99%D7%99%D7%93-14-%D7%90%D7%99%D7%A0%D7%A6-DELL-Latitude-E5440-%D7%9E%D7%A2%D7%91%D7%93-i7-4260U-%D7%97%D7%9C%D7%95%D7%A0%D7%95%D7%AA-10-%D7%A4%D7%A8%D7%95-%D7%93%D7%9C,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/4773546/show/e5ad6a68c0d514f941431fa0d19268d7.jpg,14.0,1.5,50,DDR3L,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Volt,נייד 14 אינצ' מסך מגע DELL Latitude E7450 מעבד i7-5600u זכרון 8GB דיסק 512GB SSD חלונות 10 פרו דל,Dell,Latitude,נייד 14 אינצ' מסך מגע DELL Latitude E7450 מעבד i7-5600u זכרון 8GB דיסק 512GB SSD חלונות 10 פרו דל,Core i7 (5th Gen),8,512,3495,3495,"3,495 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/2178621-%D7%A0%D7%99%D7%99%D7%93-14-%D7%90%D7%99%D7%A0%D7%A6-%D7%9E%D7%A1%D7%9A-%D7%9E%D7%92%D7%A2-DELL-Latitude-E7450-%D7%9E%D7%A2%D7%91%D7%93-i7-5600u-%D7%96%D7%9B%D7%A8%D7%95%D7%9F-8GB-%D7%93%D7%99%D7%A1%D7%A7-512GB-SSD-%D7%97%D7%9C%D7%95%D7%A0%D7%95%D7%AA-10-%D7%A4%D7%A8%D7%95-%D7%93%D7%9C,Integrated,True,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/3513996/show/b8b4b2912e28a69926bb3fa3deb19614.jpg,14.0,1.5,50,DDR3L,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Volt,נייד אולטרבוק 14 אינצ' HP EliteBook Folio 9470m i7-3687U 180GB SSD 8GB RAM Windows 10 Pro,Dell,EliteBook,נייד אולטרבוק 14 אינצ' HP EliteBook Folio 9470m i7-3687U 180GB SSD 8GB RAM Windows 10 Pro,Core i7,8,512,2150,2150,"2,150 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/2616652-%D7%A0%D7%99%D7%99%D7%93-%D7%90%D7%95%D7%9C%D7%98%D7%A8%D7%91%D7%95%D7%A7-14-%D7%90%D7%99%D7%A0%D7%A6-HP-EliteBook-Folio-9470m-i7-3687U-180GB-SSD-8GB-RAM-Windows-10-Pro,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/4363352/show/abe1c42cd771f825fb3079c1d8572e6a.jpg,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Volt,"מחשב נייד HP EliteBook 840 G3, מעבד i5-6300U מסך 14.1 אינצ' זכרון 8 ג'יגה דיסק 1TB SSD",HP,EliteBook,"מחשב נייד HP EliteBook 840 G3, מעבד i5-6300U מסך 14.1 אינצ' זכרון 8 ג'יגה דיסק 1TB SSD",Core i5 (6th Gen),8,1000,1995,1995,"1,995 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.volt.co.il/items/2968141-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-HP-EliteBook-840-G3-%D7%9E%D7%A2%D7%91%D7%93-i5-6300U-%D7%9E%D7%A1%D7%9A-14-1-%D7%90%D7%99%D7%A0%D7%A6-%D7%96%D7%9B%D7%A8%D7%95%D7%9F-8-%D7%92-%D7%99%D7%92%D7%94-%D7%93%D7%99%D7%A1%D7%A7-1TB-SSD-,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/5051479/show/d3c89608d6f9c391137250c7500886b9.jpg,14.0,1.4,45,DDR4,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Volt,נייד 15.6 אינצ' DELL Latitude E6530 מעבד i5 זכרון 8GB זכרון 500GB יציאת HDMI חלונות 10 פרו  דל,Dell,Latitude,נייד 15.6 אינצ' DELL Latitude E6530 מעבד i5 זכרון 8GB זכרון 500GB יציאת HDMI חלונות 10 פרו  דל,Core i5,8,500,1795,1795,"1,795 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/2308435-%D7%A0%D7%99%D7%99%D7%93-15-6-%D7%90%D7%99%D7%A0%D7%A6-DELL-Latitude-E6530-%D7%9E%D7%A2%D7%91%D7%93-i5-%D7%96%D7%9B%D7%A8%D7%95%D7%9F-8GB-%D7%96%D7%9B%D7%A8%D7%95%D7%9F-500GB-%D7%99%D7%A6%D7%99%D7%90%D7%AA-HDMI-%D7%97%D7%9C%D7%95%D7%A0%D7%95%D7%AA-10-%D7%A4%D7%A8%D7%95-%D7%93%D7%9C,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/5844747/show/e0879ff96e4cc4f5fa93db1c2b55cf20.jpg,15.6,1.8,54,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Volt,נייד DELL Latitude E7240 Core i5 מסך 12.5 אינצ' דיסק 128GB SSD חלונות 10 פרו דל,Dell,Latitude,נייד DELL Latitude E7240 Core i5 מסך 12.5 אינצ' דיסק 128GB SSD חלונות 10 פרו דל,Core i5,16,128,1795,1795,"1,795 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/2308439-%D7%A0%D7%99%D7%99%D7%93-DELL-Latitude-E7240-Core-i5-%D7%9E%D7%A1%D7%9A-12-5-%D7%90%D7%99%D7%A0%D7%A6-%D7%93%D7%99%D7%A1%D7%A7-128GB-SSD-%D7%97%D7%9C%D7%95%D7%A0%D7%95%D7%AA-10-%D7%A4%D7%A8%D7%95-%D7%93%D7%9C,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/3764998/show/7022b5fdf9fd4525c8a08e9cf9252e52.jpg,12.5,1.2,50,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Volt,"מחשב 14.1"" ThinkPad T430 Core i7 3.60GHz 12GB 256GB SSD WIN10 PRO  לנובו",Lenovo,ThinkPad,"מחשב 14.1"" ThinkPad T430 Core i7 3.60GHz 12GB 256GB SSD WIN10 PRO  לנובו",Core i7,12,256,1995,1995,"1,995 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),2x SODIMM Slots (up to 64GB),9.0,12,🟢 In Stock,https://www.volt.co.il/items/1610334-%D7%9E%D7%97%D7%A9%D7%91-14-1-ThinkPad-T430-Core-i7-3-60GHz-12GB-256GB-SSD-WIN10-PRO-%D7%9C%D7%A0%D7%95%D7%91%D7%95,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/2534108/show/4289d991d5955d76ecab9f056bd691df.jpg,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Volt,נייד 14 אינצ' כולל מודם סלולרי DELL Latitude E5450 מעבד i5-5300u זכרון 16GB דיסק 512GB SSD חלונות 10 פרו דל,Dell,Latitude,נייד 14 אינצ' כולל מודם סלולרי DELL Latitude E5450 מעבד i5-5300u זכרון 16GB דיסק 512GB SSD חלונות 10 פרו דל,Core i5 (5th Gen),16,512,2150,2150,"2,150 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/2858082-%D7%A0%D7%99%D7%99%D7%93-14-%D7%90%D7%99%D7%A0%D7%A6-%D7%9B%D7%95%D7%9C%D7%9C-%D7%9E%D7%95%D7%93%D7%9D-%D7%A1%D7%9C%D7%95%D7%9C%D7%A8%D7%99-DELL-Latitude-E5450-%D7%9E%D7%A2%D7%91%D7%93-i5-5300u-%D7%96%D7%9B%D7%A8%D7%95%D7%9F-16GB-%D7%93%D7%99%D7%A1%D7%A7-512GB-SSD-%D7%97%D7%9C%D7%95%D7%A0%D7%95%D7%AA-10-%D7%A4%D7%A8%D7%95-%D7%93%D7%9C,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/4828699/show/363e08ffb4c597a94bbd36873ae560bc.jpg,14.0,1.5,50,DDR3L,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Volt,נייד 14 אינצ' DELL Latitude E5450 FHD מעבד i5-5300U זכרון 8GB דיסק 480GB SSD חלונות 10 פרו דל,Dell,Latitude,נייד 14 אינצ' DELL Latitude E5450 FHD מעבד i5-5300U זכרון 8GB דיסק 480GB SSD חלונות 10 פרו דל,Core i5 (5th Gen),8,480,1895,1895,"1,895 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/2861154-%D7%A0%D7%99%D7%99%D7%93-14-%D7%90%D7%99%D7%A0%D7%A6-DELL-Latitude-E5450-FHD-%D7%9E%D7%A2%D7%91%D7%93-i5-5300U-%D7%96%D7%9B%D7%A8%D7%95%D7%9F-8GB-%D7%93%D7%99%D7%A1%D7%A7-480GB-SSD-%D7%97%D7%9C%D7%95%D7%A0%D7%95%D7%AA-10-%D7%A4%D7%A8%D7%95-%D7%93%D7%9C,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/4835204/show/1530e6378dfc3b24ee34b65835649471.jpg,14.0,1.5,50,DDR3L,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Volt,נייד 14 אינצ' DELL Latitude E7400 מעבד i7-8665U זכרון 16GB דיסק 512GB SSD חלונות 11 פרו דל,Dell,Latitude,נייד 14 אינצ' DELL Latitude E7400 מעבד i7-8665U זכרון 16GB דיסק 512GB SSD חלונות 11 פרו דל,Core i7 (8th Gen),16,512,2150,2150,"2,150 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/4278883-%D7%A0%D7%99%D7%99%D7%93-14-%D7%90%D7%99%D7%A0%D7%A6-DELL-Latitude-E7400-%D7%9E%D7%A2%D7%91%D7%93-i7-8665U-%D7%96%D7%9B%D7%A8%D7%95%D7%9F-16GB-%D7%93%D7%99%D7%A1%D7%A7-512GB-SSD-%D7%97%D7%9C%D7%95%D7%A0%D7%95%D7%AA-11-%D7%A4%D7%A8%D7%95-%D7%93%D7%9C,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/16576411/show/c9c51c84269a366fe81847cb1ad4642d.jpg,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
Volt,נייד 12.5 אינצ' DELL Latitude E7250 מעבד i7-5600u זכרון 16GB דיסק 512GB SSD חלונות 10 פרו דל,Dell,Latitude,נייד 12.5 אינצ' DELL Latitude E7250 מעבד i7-5600u זכרון 16GB דיסק 512GB SSD חלונות 10 פרו דל,Core i7 (5th Gen),16,512,2950,2950,"2,950 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/3183718-%D7%A0%D7%99%D7%99%D7%93-12-5-%D7%90%D7%99%D7%A0%D7%A6-DELL-Latitude-E7250-%D7%9E%D7%A2%D7%91%D7%93-i7-5600u-%D7%96%D7%9B%D7%A8%D7%95%D7%9F-16GB-%D7%93%D7%99%D7%A1%D7%A7-512GB-SSD-%D7%97%D7%9C%D7%95%D7%A0%D7%95%D7%AA-10-%D7%A4%D7%A8%D7%95-%D7%93%D7%9C,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/5477543/show/7267963e26a79097e63a6ac05e1d61da.jpg,12.5,1.2,50,DDR3L,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Volt,"מחשב 12.5"" ThinkPad X230 Core i5-3210M 8GB 240GB SSD Win 10 PRO  לנובו",Lenovo,ThinkPad,"מחשב 12.5"" ThinkPad X230 Core i5-3210M 8GB 240GB SSD Win 10 PRO  לנובו",Core i5,8,240,1595,1595,"1,595 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/1632873-%D7%9E%D7%97%D7%A9%D7%91-12-5-ThinkPad-X230-Core-i5-3210M-8GB-240GB-SSD-Win-10-PRO-%D7%9C%D7%A0%D7%95%D7%91%D7%95,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/2576225/show/67656e75812d8ae9a66a2e1ca878ec3f.jpg,12.5,1.2,50,DDR4,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Volt,"מחשב נייד מחודש 12.5"" ThinkPad X280 Core i5-8350UU Windows 10 PRO  לנובו",Lenovo,ThinkPad,"מחשב נייד מחודש 12.5"" ThinkPad X280 Core i5-8350UU Windows 10 PRO  לנובו",Core i5 (8th Gen),16,512,2250,2250,"2,250 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Soldered (Fixed),5.0,12,🟢 In Stock,https://www.volt.co.il/items/5208945-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-12-5-ThinkPad-X280-Core-i5-8350UU-Windows-10-PRO-%D7%9C%D7%A0%D7%95%D7%91%D7%95,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/10269537/show/b98173b0b003e0c919d101db9f942597.png,12.5,1.28,45,LPDDR4,chassis_decoder,listing_explicit,chassis_decoder,chassis_decoder,verified
Volt,"מחשב נייד 12.5"" ThinkPad X250 Core i5-5200U 8GB 240GB SSD Win 10 PRO  לנובו",Lenovo,ThinkPad,"מחשב נייד 12.5"" ThinkPad X250 Core i5-5200U 8GB 240GB SSD Win 10 PRO  לנובו",Core i5 (5th Gen),8,240,1900,1900,"1,900 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/2020215-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-12-5-ThinkPad-X250-Core-i5-5200U-8GB-240GB-SSD-Win-10-PRO-%D7%9C%D7%A0%D7%95%D7%91%D7%95,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/3246896/show/45ba0935a477427c7bec7b527827aac4.jpg,12.5,1.2,50,DDR3L,chassis_decoder,listing_explicit,fallback_estimate,fallback_estimate,estimated
Volt,מחשב נייד HP EliteBook 830 G7 מעבד i7-10610U מסך 13.3 אינצ' זכרון 32 ג'יגה דיסק 512GB NVMe,HP,EliteBook,מחשב נייד HP EliteBook 830 G7 מעבד i7-10610U מסך 13.3 אינצ' זכרון 32 ג'יגה דיסק 512GB NVMe,Core i7 (10th Gen),32,512,2850,2850,"2,850 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/2968193-%D7%9E%D7%97%D7%A9%D7%91-%D7%A0%D7%99%D7%99%D7%93-HP-EliteBook-830-G7-%D7%9E%D7%A2%D7%91%D7%93-i7-10610U-%D7%9E%D7%A1%D7%9A-13-3-%D7%90%D7%99%D7%A0%D7%A6-%D7%96%D7%9B%D7%A8%D7%95%D7%9F-32-%D7%92-%D7%99%D7%92%D7%94-%D7%93%D7%99%D7%A1%D7%A7-512GB-NVMe-,Integrated,True,True,https://d3m9l0v76dty0.cloudfront.net/system/photos/16577100/show/4fadb472ddda3582f3154eb4c134749d.jpg,13.3,1.35,50,DDR4,chassis_decoder,listing_explicit,chassis_decoder,fallback_estimate,verified
Volt,נייד מחודש DELL Precision 5520 i7-7820HQ 32GB 1TB NVMe nVidia Quadro M1200 דל,Dell,Precision,נייד מחודש DELL Precision 5520 i7-7820HQ 32GB 1TB NVMe nVidia Quadro M1200 דל,Apple M1,32,1000,4995,4995,"4,995 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/5331844-%D7%A0%D7%99%D7%99%D7%93-%D7%9E%D7%97%D7%95%D7%93%D7%A9-DELL-Precision-5520-i7-7820HQ-32GB-1TB-NVMe-nVidia-Quadro-M1200-%D7%93%D7%9C,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/10540763/show/010b32de51087d29f98dfc0f81aa1af5.jpg,15.6,1.95,90,Unified LPDDR4x,chassis_decoder,chassis_decoder,chassis_decoder,chassis_decoder,verified
Volt,"מחשב 14.1"" ThinkPad T420 8GB 240GB SSD Core i5 2.5Ghz Windows 10 PRO לנובו",Lenovo,ThinkPad,"מחשב 14.1"" ThinkPad T420 8GB 240GB SSD Core i5 2.5Ghz Windows 10 PRO לנובו",Core i5,8,240,1450,1450,"1,450 ₪",⚡ M.2 2280 PCIe NVMe (Swappable),Modular / Semi-Modular,7.5,12,🟢 In Stock,https://www.volt.co.il/items/916868-%D7%9E%D7%97%D7%A9%D7%91-14-1-ThinkPad-T420-8GB-240GB-SSD-Core-i5-2-5Ghz-Windows-10-PRO-%D7%9C%D7%A0%D7%95%D7%91%D7%95,Integrated,False,False,https://d3m9l0v76dty0.cloudfront.net/system/photos/1365479/show/ddd1ba8d1e1059ca201b829359109960.jpg,14.0,1.5,50,DDR4,chassis_decoder,fallback_estimate,fallback_estimate,fallback_estimate,estimated
